t,j1_pos,j2_pos,l1_angpos,l2_angpos,tor1
171.05,-13550.1800371231,39.9932392725454,0.246626382073265,-1.3675667716184,-2.92462127121704
171.06,-13550.923569487,40.2630804416505,-0.490922190345633,-0.356543033770172,-2.71710789170791
171.07,-13551.923569487,39.666358106905,-1.23445455415734,0.656830499154633,-0.43283630159389
171.08,-13552.6427342129,40.1470643600622,-0.907138099404529,1.06010816440226,-1.55412968362179
171.09,-13553.573015622,40.0543615817949,-0.187973373429463,0.881613510027675,-1.55860313749722
171.1,-13554.573015622,39.750509646786,0.742308035623691,0.0440348792421918,-0.195596281175794
171.11,-13555.2813288394,40.4428834047175,1.39928461792097,-0.652113185743445,1.44849351674153
171.12,-13556.2813288394,39.5150606559521,0.690971400536808,-1.08879249247931,0.775481280502296
171.13,-13556.9625462364,39.8940042057285,-0.309028599455459,-1.01661524124673,-1.3343884833992
171.14,-13557.5232643821,40.6219868329686,-0.990245996479343,0.0435457055505569,2.29015992669071
171.15,-13558.5232643821,39.9028929255149,-1.55096414177114,1.33224647838478,0.573940307199127
171.16,-13559.4234066741,39.5619206347368,-0.590628511473993,1.5284400824718,-1.56743970250826
171.17,-13560.0180868662,40.3553333352117,0.309513780596688,0.969270081321809,-2.02597415048047
171.18,-13561.0180868662,39.8497233698869,0.904193972650239,-0.418822811200195,0.787131891608484
171.19,-13561.8419751954,39.9541569572002,1.2373986809115,-0.913212845869669,-0.164541664413272
171.2,-13562.5954357813,40.2655955387484,0.413510351751976,-1.30005789119777,2.99044196173644
171.21,-13563.5954357813,39.7765595176486,-0.339950234122698,-0.235158723792183,0.890067524491819
171.22,-13564.3601417401,40.130189793439,-1.33995023409638,0.275805255104463,0.630347700668446
171.23,-13565.2844749173,40.0306409136776,-1.03693646065529,1.39414148965699,2.22298604131067
171.24,-13566.2162602781,39.8965695013919,-0.112603283466428,0.922666866448,2.06059308983208
171.25,-13566.9931172668,40.2504026567969,0.819182077346459,0.124952917920886,-1.48976960206271
171.26,-13567.9931172668,39.6727961889682,1.54555358720953,-1.00573722623199,-2.81600532383557
171.27,-13568.7229010568,40.129651857155,0.54555358747263,-1.42813075836698,-2.80176751530915
171.28,-13569.6424988051,40.0627049061979,-0.18423020246614,-0.526822437040951,-2.39356491571563
171.29,-13570.6424988051,39.7345389927894,-1.10382795075722,0.325828360298868,2.83030728227886
171.3,-13571.3255455379,40.487753012807,-1.03776470280776,0.997662446882211,-0.670435154519775
171.31,-13572.3255455379,39.487753012807,-0.354717970049441,0.70766945390649,0.224101134948294
171.32,-13573.0083371289,39.8265776173917,0.645282029942982,0.70766945390649,-1.55364461472314
171.33,-13573.5043731992,40.7035872282696,1.32807362094976,-0.313946741699216,2.35880587976798
171.34,-13574.5043731992,40.0474473783549,1.31748296228597,-1.45460023065196,-2.44439824890014
171.35,-13575.5043731992,39.2122977648827,0.317482962309811,-1.11074008061082,-2.80732700791127
171.36,-13576.2094040633,39.8785988236632,-0.682517037682489,-0.945889694087302,-1.86357118157092
171.37,-13576.7137293574,40.8785988236632,-1.38754790176893,0.425442228798155,-1.8998805114771
171.38,-13577.7137293574,40.040047918991,-1.24971945769191,1.21182513069834,-0.914393274657679
171.39,-13578.7137293574,39.074953968262,-0.249719457710479,1.05037603537674,-2.85460289625635
171.4,-13579.4604930237,39.6238876092207,0.750280542281512,1.01546998610663,2.04434659847392
171.41,-13579.6510365499,40.6238876092207,1.49704420851516,-0.28022732115787,-2.20317567476535
171.42,-13580.2931077809,40.6532386414426,1.45400491876253,-1.4707708472559,1.08249473839288
171.43,-13581.1938192426,39.8217862676944,0.81193368775193,-0.999399542973286,-1.56856106807139
171.44,-13581.976438041,39.4558655607452,-0.0887777738982754,-0.930140455065024,-2.19394456142217
171.45,-13582.5325916571,39.9902018454827,-0.871396572300969,-0.513442363609274,-0.392606405037356
171.46,-13583.073666552,40.5712645139101,-1.42755018840804,0.577047537265765,-2.44577463870532
171.47,-13584.073666552,39.9422207949828,-1.17296757021914,1.44240755294013,1.18983930149289
171.48,-13584.9999950754,39.5789767911886,-0.172967570234012,1.07145127190728,1.31845495642459
171.49,-13585.5856799496,40.4378999307582,0.753360953110395,0.508366752358279,-2.36295902779218
171.5,-13586.5856799496,39.7305291327887,1.3390458273305,-0.93624126144082,-2.35431439414378
171.51,-13587.3651189997,39.8795336498188,0.802546826223729,-1.22887046346155,1.71312741071071
171.52,-13587.9802784467,40.5058737408787,0.0231077761720549,-0.984278623010603,-2.31076987623678
171.53,-13588.9802784467,39.7206997740838,-0.592051670842576,0.257220915056738,-1.02908945543765
171.54,-13589.7587205862,39.8147513696768,-1.54954098242534,0.472046948260189,1.6053138757544
171.55,-13590.3311898445,40.5415699682884,-0.771098843233466,1.34454068332991,-2.27842996475706
171.56,-13591.3311898445,39.7775950701646,-0.198629584896057,0.497764113272668,-0.551132708965954
171.57,-13592.136389743,39.7626806306191,0.80137041509562,0.261739011398312,1.31014441498683
171.58,-13592.6962876571,40.5114412252497,1.53502233981763,-0.52854644753152,-0.188342270738601
171.59,-13593.6962876571,39.8598476130792,0.975124425943905,-1.30438769734677,-0.710903390930765
171.6,-13594.5578364794,39.7187657273726,-0.0248755740459735,-0.955981309532407,-0.350925458868864
171.61,-13595.160376395,40.4418633217587,-0.886424396405568,-0.235514372879294,1.41961384758862
171.62,-13596.160376395,39.8158443718135,-1.4889643118794,1.09012313704013,-0.279666687350004
171.63,-13596.9872813532,39.8469027029387,-0.652628341622978,1.46410418704484,-0.789538157500259
171.64,-13597.6496056764,40.407135463079,0.174276616593845,0.819525177126371,-2.39720276340765
171.65,-13598.6496056764,39.6597392203848,0.836600939804593,-0.403031906220845,0.733126714070249
171.66,-13599.3646259699,39.9968227931659,1.30499171375295,-0.655635663524339,-0.0460729947559706
171.67,-13600.0579002934,40.3871457061608,0.589971420279628,-1.4338531237366,0.208769203551632
171.68,-13601.0579002934,39.68806328608,-0.103302903161687,-0.350255887341639,-0.696141917525339
171.69,-13601.8034398811,39.9768923718305,-1.10330290314902,-0.0493383074245909,-2.5879242672312
171.7,-13602.5377107489,40.3218306543441,-1.29275016270329,0.98503036601592,2.14199292929163
171.71,-13603.5377107489,39.6940399125594,-0.55847929491114,1.07735313722606,-2.32657105181945
171.72,-13604.2902900186,40.035997354303,0.441520705081456,0.705143879017529,-1.22207950155312
171.73,-13605.0860441488,40.2567679934125,1.19409997480368,-0.389392832453688,-0.628994936413397
171.74,-13606.0860441488,39.6105177090454,1.15173854854453,-1.40591760173474,-2.40278889813914
171.75,-13606.7924945762,40.1186962826783,0.15173854855864,-1.38192533614629,0.202477784340197
171.76,-13607.6486656328,40.2097698040189,-0.554711878767368,-0.167296335216282,-2.22551515782984
171.77,-13608.6486656328,39.5168358268633,-1.41088293538887,0.779948242775624,-1.85661907611574
171.78,-13609.3345234777,40.1301452957825,-0.730709718153049,1.08701426561385,0.892075041749472
171.79,-13610.1998064996,40.2606669714197,-0.0448518732705598,0.755411074149302,-0.690475069611596
171.8,-13611.1998064996,39.4274644068381,0.820431148563507,-0.240393623321465,0.937364541573602
171.81,-13611.8571299627,40.0339528515439,1.32116150499259,-0.407191058738634,-1.44373479647084
171.82,-13612.5568992193,40.5226016015738,0.663838041872335,-1.47058968693388,0.492578923099051
171.83,-13613.5568992193,39.5565932718295,-0.03593121471499,-0.282171680376277,1.42077824797132
171.84,-13614.2481109259,39.8388693284023,-1.03593121470385,-0.248180010120914,-0.584542291390134
171.85,-13614.7730190729,40.6143859696373,-1.41444973226232,0.725307753013733,1.85273309877469
171.86,-13615.7730190729,39.9718731137291,-0.889541585250275,1.11586011227478,-1.05548646878429
171.87,-13616.7489933072,39.4403423863452,0.110458414740656,0.758372968190436,-0.420053476389171
171.88,-13617.3622645813,40.3505177042918,1.08643264898072,0.313929461326425,-1.3113713917766
171.89,-13618.3622645813,39.7907927402224,1.44188873042052,-1.20951713072387,-2.34687729154295
171.9,-13619.1699050822,39.9503224725533,0.441888730469373,-1.49180048683228,1.50525270980325
171.91,-13619.8879070813,40.3655421996673,-0.365751770462702,-0.524630253644869,-1.10188351634444
171.92,-13620.8879070813,39.6174544320012,-1.08375376953721,0.608591472545246,1.27699502796567
171.93,-13621.5897114374,40.0379253056619,-1.05783888402787,0.860503704876024,-1.60372702613566
171.94,-13622.3473692601,40.3174419759073,-0.356034527935333,1.15881371892778,-2.44140142180301
171.95,-13623.3473692601,39.5488831043236,0.40162329475011,0.121639226006219,2.12110214405514
171.96,-13624.0105059907,40.0982948354525,1.40162329471348,-0.109801902408491,-0.601470771863808
171.97,-13624.794603352,40.3115816044028,1.07683262818797,-1.3223503641479,0.2911518824197
171.98,-13625.794603352,39.5579039299015,0.292735266971065,-0.82185815923035,2.72074579588052
171.99,-13626.4586128329,40.108617469472,-0.707264733021135,-0.575535833734534,1.94908229797378
172,-13627.2411214409,40.3330433513358,-1.37127421395806,0.639187186791072,0.548541463168431
172.01,-13628.2411214409,39.5227284074419,-0.987809831643446,1.4954709768958,-1.10032316509097
172.02,-13628.9353890844,39.9953177175736,0.0121901683462416,1.30578592085426,-1.74750026471082
172.03,-13629.6264416982,40.4859648877913,0.706457811845212,0.138928967241794,0.43599102748153
172.04,-13630.6264416982,39.5888697414215,1.39751042567237,-1.04277081682333,-2.83868676438221
172.05,-13631.3531733392,39.8248078716239,0.744082227872676,-1.14567567045016,0.627323028535504
172.06,-13631.8750881582,40.6527982430644,0.0173505868898957,-1.03324721192207,0.0154469683892948
172.07,-13632.8750881582,39.9453209985266,-0.504564232130721,0.316657978529348,-1.39968652275661
172.08,-13633.830779417,39.4297618356237,-1.50456423203274,0.609180733989011,0.531091875301745
172.09,-13634.437117575,40.3116011727421,-0.681337162733989,1.04931282979493,-0.886028291360025
172.1,-13635.437117575,39.9017978289919,-0.0749990047091946,0.604102328630299,-2.00868432318135
172.11,-13636.3349275992,39.870559857312,0.925000995281346,0.0139056723850383,-1.13828245542112
172.12,-13637.0713529221,40.3537828765601,1.3187816340949,-0.852666380105623,-2.62712588324287
172.13,-13638.0713529221,39.5535805325375,0.58235631119414,-1.06927793129349,2.19948732058401
172.14,-13638.7420285598,40.0460910902723,-0.417643688798423,-0.869480275320419,-1.04034552007888
172.15,-13639.4705541556,40.3857128681804,-1.08831932648741,0.293705920103234,1.59956418168232
172.16,-13640.4705541556,39.6171249091027,-1.32474773125039,1.3618532937938,0.826185617965785
172.17,-13641.1771732454,40.0083450313077,-0.324747731274984,1.54832731854168,2.55734609540659
172.18,-13641.8585592509,40.4622912304649,0.381871358502216,0.450488106851462,1.84645646587184
172.19,-13642.8585592509,39.6658305582552,1.06325736396088,-0.684844097765094,-0.520408487353421
172.2,-13643.5920593996,39.9046948915928,1.07833528960421,-0.888383425552584,1.96073927177081
172.21,-13644.1849679558,40.5364795215543,0.344835140826208,-1.28084474588057,0.183054177664881
172.22,-13645.1849679558,39.8221631201304,-0.248073415291644,-0.056151559819282,-1.64978348427776
172.23,-13646.0346291032,39.6999731413556,-1.24807341527318,0.229532038754848,0.0489308353709061
172.24,-13646.6158698758,40.4773567414904,-1.04385809083555,0.957003207421355,0.0562350769272633
172.25,-13647.6158698758,39.7907673603699,-0.462617318213954,0.825965073386881,1.96111049711591
172.26,-13648.4028971639,39.8800994753346,0.537382681778662,0.512554454510929,-0.28524133669659
172.27,-13649.0527829282,40.3889469397931,1.32440996977313,-0.363804948464632,1.49332954244187
172.28,-13650.0527829282,39.8048196893795,1.1672969194467,-1.52253817711341,2.56035267250526
172.29,-13650.8300732259,39.9924817093643,0.167296919461365,-1.20318172673275,2.7310648491838
172.3,-13651.5586042471,40.3058888467974,-0.60999337821221,-0.238229409084401,-0.185094727025291
172.31,-13652.5586042471,39.6888603848847,-1.33852439943668,0.803708749588303,-0.919412570022284
172.32,-13653.2985074899,40.0777911046423,-0.803068254117607,1.18668028766587,-1.53910999833281
172.33,-13654.1478190408,40.1703518166547,-0.0631650113730718,0.826078403391176,-2.82865660488424
172.34,-13655.1478190408,39.6071936870011,0.786146539511543,-0.115793859504918,2.15988098351317
172.35,-13655.797164276,40.3310526920021,1.35544611404065,-0.552635729847941,-0.865085661169401
172.36,-13656.797164276,39.808268181439,0.706100878870599,-1.21575268352341,2.00913099909319
172.37,-13657.5773347499,40.0481278910589,-0.293899121121606,-0.738537194098489,-0.721266318431631
172.38,-13658.4122239504,40.1332516854987,-1.07406959500887,0.28149298941093,2.44678640039262
172.39,-13659.3718083814,39.8250574341839,-1.23263385802961,1.20150598435492,-0.54502284010083
172.4,-13660.1455422358,40.1722526646031,-0.273049427006264,1.28869648946829,0.577149349903243
172.41,-13661.1326155351,39.903919961071,0.500684427345643,0.16776740471377,1.12555735810433
172.42,-13661.9773867988,40.0968738817729,1.48775772661596,-0.55097319109656,-1.50100381731691
172.43,-13662.9474258025,39.913371227022,0.809063663230425,-1.55289427775512,2.46044996717454
172.44,-13663.7701753096,40.1854558869883,-0.160975340464684,-0.766357929173041,-0.551210692639234
172.45,-13664.7701753096,39.7473046730313,-0.983724847532518,0.328476237861332,2.71124869335878
172.46,-13665.4876845177,40.2971874282522,-1.15786780603174,0.890325023898291,2.68176359205415
172.47,-13666.4876845177,39.7928848913087,-0.440358597887841,0.983875666295988,-0.225007507990984
172.48,-13667.2757803282,40.0593388395943,0.559641402104754,0.488178203246076,-0.95083661222919
172.49,-13668.1337757721,40.1209823308494,1.34773721257533,-0.566371555527799,-0.590356480459715
172.5,-13669.1252252438,39.761945175191,0.935859997034532,-1.4860104906488,-1.88568658701892
172.51,-13669.8696627055,40.2770176319263,-0.055589474579063,-1.02316984688585,0.965008029202823
172.52,-13670.8696627055,39.7536567803696,-0.800026936256848,0.236340071521185,-2.75370797826761
172.53,-13671.6562838633,40.0531264518033,-1.34156571729709,0.712979219960209,1.26740964838658
172.54,-13672.4933279107,40.2077398877688,-0.554944559517924,1.34252260435708,-2.88620216014987
172.55,-13673.4933279107,39.5611806275596,0.282099487929612,0.350865120964466,1.17580984089691
172.56,-13674.1504398415,40.2343212518161,1.28209948790885,-0.00257561882388903,-2.43930789479197
172.57,-13675.1504398415,39.9722277816713,1.20238123482159,-1.3328281738717,1.32095225092694
172.58,-13676.0847173038,39.9070118352473,0.202381234837686,-1.07085794982278,1.46093918975123
172.59,-13676.8733777183,40.2951433055041,-0.731896227407664,-0.201796434004891,-1.8501164041686
172.6,-13677.8733777183,39.5446661551074,-1.52055664176556,0.974995450726534,-2.03942613412463
172.61,-13678.5766765074,40.0357378530714,-0.62103601168524,1.22451830032117,-0.769246667120622
172.62,-13679.3264861243,40.4071702695388,0.0822627774037107,0.722703866185743,0.7033252694018
172.63,-13680.3264861243,39.511475549614,0.83207239432431,-0.398538167200339,-2.08754956284109
172.64,-13681.0243905014,39.8924060085655,1.30952025923285,-0.502843447274671,1.48362788070165
172.65,-13681.5607283317,40.7148135324801,0.611615882194469,-1.55991436968112,0.428935737756676
172.66,-13682.5607283317,39.9443188362385,0.075278051826842,-0.201169016013208,0.802610993817573
172.67,-13683.4928562882,39.4180068835807,-0.924721948163702,0.02833628774369,0.406710670868904
172.68,-13684.0984217998,40.2146919606656,-1.28474274893134,0.434152291545747,-0.102905036847847
172.69,-13685.033085128,40.1673607954306,-0.679177237340032,1.30518977332239,1.22322163196094
172.7,-13686.033085128,39.5054906573449,0.25548609081482,0.417857610417103,-1.12268333341534
172.71,-13686.6957213109,40.2054407889167,1.2554860907959,0.0797277485052985,-1.5659470964791
172.72,-13687.6755221513,40.0614622526922,1.22347037976331,-1.28285856603444,1.65125542312815
172.73,-13688.6755221513,39.7411307100311,0.243669539437111,-1.02291178340283,-1.05657453287515
172.74,-13689.392743321,40.4095300880811,-0.756330460554847,-0.34324332607261,2.62864079083427
172.75,-13690.392743321,39.5627621735611,-1.47355163019546,1.04237722166683,-1.34589694368273
172.76,-13691.1058511535,39.9178226733635,-0.668041023319851,1.19560930714123,-2.31524110240893
172.77,-13691.7323567893,40.5397179167857,0.0450668091818974,0.877815014113455,2.85802426265873
172.78,-13692.7323567893,39.7509040443767,0.671572445015679,-0.370585865136848,0.997187922281819
172.79,-13693.5025820085,39.8176818730835,1.47002020850203,-0.581771992726002,2.58382204083251
172.8,-13694.0588792085,40.5174452010845,0.699794989400106,-1.41877504055613,-0.847339038016706
172.81,-13695.0588792085,39.8857607897242,0.143497789429577,-0.466757085009959,-2.20229890276013
172.82,-13695.9608378424,39.6430400164159,-0.856502210561667,-0.0984414963730175,0.249268969437882
172.83,-13696.5533917968,40.4768083954583,-1.38313180906118,0.560796364237478,2.95042099549751
172.84,-13697.5533917968,39.7785765710333,-0.790577854654826,1.1544739558554,-1.69170675103205
172.85,-13698.3678241156,39.8103546453154,0.209422145336923,0.852705780287893,0.605945320976655
172.86,-13698.9704633524,40.500164543346,1.02385446409893,0.00649538724183209,2.32148480161983
172.87,-13699.9704633524,39.8048458212658,1.51509895259849,-1.28595374752596,0.527255590331662
172.88,-13700.7763869253,39.8153885143593,0.51509895271567,-1.55095762778099,-2.0781380539001
172.89,-13701.4084827492,40.385150777062,-0.290824620212754,-0.734491362087162,-1.19602045083054
172.9,-13702.4084827492,39.7939440497716,-0.922920444110679,0.467366724510878,-1.35947041196082
172.91,-13703.2237150634,39.9121645552699,-1.21867220945184,0.87615999721583,-2.11628443943596
172.92,-13703.949512693,40.3289347164494,-0.40343989532338,1.33197983669592,0.332764991520676
172.93,-13704.949512693,39.6689334140488,0.322357734281075,0.18941204593328,1.60236582087714
172.94,-13705.6525841084,40.1129217715658,1.32235773425673,-0.150586651663815,-2.27150422749332
172.95,-13706.5066421168,40.1360365710246,1.11616350388105,-1.29764642456934,-2.34100149003832
172.96,-13707.5066421168,39.6637998632211,0.262105495513971,-0.966773421148734,-0.0634784852911618
172.97,-13708.1920236733,40.3390058537048,-0.737894504478085,-0.439010128958853,-0.765271584471614
172.98,-13709.1920236733,39.7087681891008,-1.42327606093612,0.921577418010149,2.33733056240271
172.99,-13709.9170334562,40.0954782471681,-0.718316592602373,1.29133975339155,-0.0507445953014676
173,-13710.7564772584,40.1637457228525,0.00669319031905807,0.738533059173993,1.70793915582849
173.01,-13711.7561167732,39.7214842366488,0.846136992502938,-0.169178218694589,1.07980975976971
173.02,-13712.4582953295,40.3215490861077,1.29581614627075,-0.726556247270638,1.83317310381401
173.03,-13713.4582953295,39.772267346858,0.593637589921727,-1.1127930004722,1.9695769636508
173.04,-13714.2133834469,40.0870063866713,-0.406362410070818,-0.662074739730361,1.90095179495502
173.05,-13715.0488178402,40.1615410468949,-1.1614505274138,0.407752417430383,-1.1636472302702
173.06,-13716.0488178402,39.670196357359,-1.14470773280678,1.31772147096965,2.90897863546764
173.07,-13716.719259403,40.3616932180788,-0.144707732820662,1.31521587210412,-0.233403531085372
173.08,-13717.719259403,39.7054054555164,0.525733829953601,-0.0467225513687142,-2.25407404674826
173.09,-13718.4767784764,39.9880151472579,1.52573382980791,-0.390434788803818,1.3261686361861
173.1,-13719.1877849532,40.3889464985571,0.858339750185725,-1.43056355393906,-0.202038746689132
173.11,-13720.1877849532,39.6310835954035,0.14733327341404,-0.599091271520651,-1.30354192668164
173.12,-13720.9146157112,39.9644902617796,-0.852666726577237,-0.356954174676371,2.4921882047702
173.13,-13721.5646864486,40.5116390790386,-1.56209516820247,0.703283249718612,-2.06014604932098
173.14,-13722.5646864486,39.6366495990322,-0.912024431640197,1.24108984925792,-0.3887090478604
173.15,-13723.2969886673,39.8427422335371,0.0879755683504938,1.11607932927018,-0.860629870783177
173.16,-13723.8628891409,40.5497583661036,0.820277787117694,0.177684476004057,1.3108222332826
173.17,-13724.8628891409,39.8736034321305,1.38617826066593,-1.09523213012522,1.88628911481811
173.18,-13725.711416637,39.7192956670989,0.755414392881382,-1.41907719612113,2.73944269259035
173.19,-13726.2809541794,40.4614334587115,-0.0931131032410984,-1.02829572631549,2.66475784103376
173.2,-13727.2809541794,39.9143473507091,-0.662650645605753,0.283379607653252,-1.10641606614119
173.21,-13728.1982942731,39.6887577300389,-1.47894200790553,0.736293499646691,-0.956849802428699
173.22,-13728.8290403846,40.4632838959322,-0.561601914320256,1.42804397258999,1.56028849703913
173.23,-13729.8290403846,39.6794655097365,0.0691441971852664,0.308276403547259,2.37743519321229
173.24,-13730.5461737604,39.9579525173023,1.06914419717343,0.0920947897444747,2.92069355046426
173.25,-13731.1711763795,40.4800222204017,1.35531508056265,-0.903525593622751,0.48882265858777
173.26,-13732.1711763795,39.7872064948724,0.730312461517355,-1.09099473777606,-0.595119581791356
173.27,-13732.9768000077,39.824519992937,-0.269687538474739,-0.783810463311611,-0.434302201482006
173.28,-13733.6003601366,40.4372506088717,-1.0753111666705,0.0591266629522469,0.898647704246217
173.29,-13734.6003601366,39.7900933526818,-1.44272135789536,1.29541740782256,0.848439558170671
173.3,-13735.3977682944,39.8992541188325,-0.442721357944544,1.49333250184633,2.74594559507272
173.31,-13736.0480877511,40.4440731920923,0.354686799814708,0.586763578013118,-2.24946242248214
173.32,-13737.0480877511,39.6685373513369,1.00500625650238,-0.608374951933304,-1.15582494046517
173.33,-13737.7867654825,39.9139427455466,1.13658639706224,-0.832839111175188,0.113611497023767
173.34,-13738.4101951947,40.4883368252613,0.397908665633479,-1.32467041673013,2.85503080260944
173.35,-13739.4101951947,39.8152483021126,-0.225521046546726,-0.126846624856914,1.82401889295315
173.36,-13740.2185371213,39.8373437212465,-1.22552104652952,0.200064851992223,-2.59603261652294
173.37,-13740.8822080943,40.3449904000292,-1.10772968042396,1.03050219772029,-1.70840833160796
173.38,-13741.8822080943,39.7499660777827,-0.444058707458742,0.939772804090855,1.03126982347686
173.39,-13742.6371773068,40.0531054895592,0.555941292533857,0.53479712634253,-2.51771884787651
173.4,-13743.4675530298,40.1468404686004,1.31091050500118,-0.523311497914556,-2.58322682624147
173.41,-13744.4675530298,39.7022645265689,1.00030642550853,-1.44742219994947,1.87899033853093
173.42,-13745.1511693881,40.3632553243778,0.00030642551903962,-1.13874639560281,-0.546979072088869
173.43,-13746.1511693881,39.6824051069842,-0.683309932722048,0.205860760436636,-1.28841798817592
173.44,-13746.898762753,39.9948467467077,-1.45828272080255,0.525010543040526,-0.665293219015759
173.45,-13747.6384817656,40.3435774108231,-0.710689355908913,1.55654710540095,-1.90461191722469
173.46,-13748.6384817656,39.5675547319214,0.0290296566317139,0.468097429208847,-0.236494647213927
173.47,-13749.329360802,40.032635153147,1.0290296566207,0.244120108112274,0.374348129865717
173.48,-13750.0415006932,40.4296514916566,1.42168396048977,-0.911839349526125,-2.34972510528577
173.49,-13751.0415006932,39.5472340134233,0.709544069363017,-1.12059707436559,-0.543347572304731
173.5,-13751.7389113602,39.9051096053447,-0.290455930629173,-1.00301455260228,2.45468025845493
173.51,-13752.2906464977,40.6667126615451,-0.987866597614123,0.052271706301345,1.16370895010673
173.52,-13753.2906464977,39.9103299852014,-1.53960173495196,1.36560990001348,2.12497593273207
173.53,-13754.1839269905,39.5382846944285,-0.601990918417003,1.53236542971207,-0.369032853890767
173.54,-13754.7682895685,40.3192409280382,0.29128957441356,1.0111302278125,2.69572868361472
173.55,-13755.7647568427,40.0336016798516,0.875652152345504,-0.354188583722026,2.25092986282596
173.56,-13756.7627637081,39.7088455949293,1.26947322693915,-1.06501660980108,2.2349401529174
173.57,-13757.4186948094,40.5380998833394,0.271466361585878,-1.40332526328591,-0.0780938054507558
173.58,-13758.4186948094,39.5380998833394,-0.384464739722914,0.0818601263972199,-2.25252581938915
173.59,-13759.1368908817,39.7483223515061,-1.38446473968986,0.0818601263972197,0.765120404750398
173.6,-13759.6025711252,40.7127954671357,-1.03893184153532,1.01027866687104,1.99188570327848
173.61,-13760.6025711252,40.0690901427175,-0.57325159804589,0.701160627576155,2.70524162569722
173.62,-13761.6025711252,39.2744632306225,0.426748401946688,0.344865951997663,0.655340177535967
173.63,-13762.2642059518,40.0309980088258,1.42674840190324,0.13949286409408,1.46522422103909
173.64,-13762.941945493,40.732404794154,1.05320942509209,-1.2786767406219,2.72474465178591
173.65,-13763.941945493,39.732404794154,0.375469883842135,-0.483769586354526,0.694046165171238
173.66,-13764.7154700737,39.6030228921082,-0.624530116150344,-0.483769586354526,1.98678183734234
173.67,-13765.2087037115,40.4048379487333,-1.39805469680362,0.16037309228207,-2.00574478430333
173.68,-13766.1763730608,40.0401910680686,-1.25030431891568,1.45542178666158,-0.168715693296715
173.69,-13767.1763730608,39.5558295321383,-0.282634969650223,1.08314839823817,0.528343838353731
173.7,-13767.8041554512,40.4638743269571,0.717365030341932,0.567509934176904,-2.87078745925646
173.71,-13768.8041554512,39.5315705221181,1.34514742066039,-0.968317250969714,2.31539077644846
173.72,-13769.4726010621,39.9177030800419,0.796445232893116,-1.03601344612922,0.420408430568655
173.73,-13770.0268833984,40.6162907238594,0.127999621935827,-1.05100103855037,2.58725073532867
173.74,-13771.0268833984,39.9511098611153,-0.426282714294123,0.201868941487845,-2.15740193026606
173.75,-13771.993844528,39.4438296797565,-1.42628271425083,0.536688078741153,-1.93132806559903
173.76,-13772.6202256041,40.3198878056788,-0.748348809675989,0.996369026986288,0.769605034116392
173.77,-13773.6202256041,39.8691435126014,-0.121967733525758,0.642784424510078,2.37162662181663
173.78,-13774.4465122937,40.0040763936882,0.878032266465286,0.093528717591896,-1.31765090658951
173.79,-13775.2730931981,40.1393298000196,1.43727369752412,-0.867690853028319,0.54390492260775
173.8,-13776.2442446561,39.8201734447158,0.610692793181816,-1.31206748980881,-0.796124306848696
173.81,-13777.0171233618,40.1858538801763,-0.360458664868567,-0.660072387075131,-0.681395783760738
173.82,-13778.0171233618,39.855612525377,-1.13333737049701,0.478486754016932,-0.788999382290672
173.83,-13778.8513620857,40.1151782239681,-1.00825528306766,1.14824539920607,-0.337640869484035
173.84,-13779.8410305303,39.9258208051441,-0.174016559176321,0.899542831868274,-2.85101258262514
173.85,-13780.7482063058,40.036691452857,0.815651885438347,0.0992318060770698,1.13909847018259
173.86,-13781.6773498826,40.0634771048172,1.41876499253018,-0.918814617196417,-0.520105267662635
173.87,-13782.6773498826,39.8566858078028,0.489621415840632,-1.2668488076728,-0.620025548838823
173.88,-13783.4860898753,40.2881354903291,-0.510378584151996,-0.473640104705298,1.38005068198177
173.89,-13784.4860898753,39.5829207795052,-1.3191185768558,0.766549570537293,-2.68048956246526
173.9,-13785.2018896804,40.0524841461699,-0.822474076700495,1.06133485970783,2.98612979885974
173.91,-13785.9521711759,40.4191774097968,-0.106674271646369,0.894894622136109,2.36190160740215
173.92,-13786.9521711759,39.5276282976428,0.643607223913862,-0.222080137046833,-2.41805064768041
173.93,-13787.6567445165,39.8835954366733,1.49798542957838,-0.330531024892088,0.891761852890758
173.94,-13788.1973913992,40.6935049357298,0.793412089073729,-1.39107150447811,2.76071007490202
173.95,-13789.1973913992,39.9581031586856,0.252765206423859,-0.399964767360249,2.72353595887572
173.96,-13790.1218651717,39.4655214354544,-0.747234793568149,-0.135366544406356,0.638201424671762
173.97,-13790.7216945852,40.2466335377133,-1.46988408743395,0.296525504874261,-2.62682041008223
173.98,-13791.7081961367,40.0428992653344,-0.870054674019223,1.4641256329182,1.16570620928776
173.99,-13792.7081961367,39.724043280418,0.116446877490804,0.681358353835815,-2.60172583282102
174,-13793.4210113106,40.4258974408627,1.11644687747778,0.000214338757744586,-2.41346695863619
174.01,-13794.4210113106,39.4436409402731,1.3123306021456,-1.41445499557129,0.173179750851033
174.02,-13795.0946364915,39.8489973115321,0.312330602168939,-1.43219849497615,-1.79853499609649
174.03,-13795.5967054603,40.7406032570181,-0.361294578747924,-0.630412606379779,2.55332146020302
174.04,-13796.5967054603,40.0522723377098,-0.863363547517931,0.763262307870106,2.68399476509039
174.05,-13797.5967054603,39.2723161944775,-1.27822910604158,1.07493138855582,2.64629212655927
